# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()
3.686585710210954e-11	0.96819556	0.10472604	-0.13410623	0.9681956	0.10472603	-0.13410622	0.96819556	0.104726076	-0.13410625
3.813435797469552e-11	0.9338192	0.20185705	-0.2241222	0.9338192	0.20185705	-0.2241222	0.9338191	0.20185709	-0.2241222
3.941182856060282e-11	0.87778246	0.31948155	-0.29593086	0.87778246	0.31948152	-0.2959309	0.87778234	0.31948155	-0.2959309
4.068230549704156e-11	0.80015403	0.44666514	-0.3443832	0.80015403	0.44666514	-0.3443832	0.80015403	0.4466652	-0.34438324
4.192558202874045e-11	0.7049977	0.5711257	-0.36697644	0.70499766	0.5711256	-0.36697644	0.7049977	0.5711257	-0.36697644
4.316828170659269e-11	0.5956108	0.68653214	-0.36404312	0.59561086	0.68653214	-0.36404318	0.5956108	0.68653226	-0.36404312
4.436581555939985e-11	0.48326316	0.78264827	-0.33770522	0.4832631	0.7826483	-0.3377053	0.4832631	0.7826484	-0.33770525
4.5576041592069595e-11	0.37061575	0.8606614	-0.28961945	0.37061578	0.8606615	-0.28961948	0.37061572	0.8606616	-0.28961945
4.68051460635721e-11	0.2653683	0.91866505	-0.22181883	0.26536834	0.91866505	-0.22181885	0.26536828	0.91866505	-0.2218188
4.8032399351695085e-11	0.17701784	0.9558481	-0.13898331	0.17701785	0.9558481	-0.13898332	0.17701784	0.9558481	-0.13898328
4.9266819014372916e-11	0.11103137	0.9743428	-0.044842534	0.111031376	0.9743427	-0.044842564	0.11103137	0.9743427	-0.044842515
5.0469406792190415e-11	0.07258712	0.97644556	0.05288765	0.07258712	0.97644556	0.05288763	0.07258711	0.9764458	0.05288767
5.165383451792046e-11	0.061270595	0.96505755	0.15074609	0.061270595	0.96505755	0.15074608	0.061270587	0.96505755	0.15074612
5.283828234830702e-11	0.07603828	0.94145995	0.24621561	0.07603827	0.94145995	0.24621558	0.076038286	0.94146	0.24621563
5.400362200440649e-11	0.114180125	0.9067	0.33416444	0.11418011	0.9067	0.33416444	0.11418015	0.90670013	0.33416447
5.517477807582939e-11	0.17291555	0.86009026	0.4132054	0.17291553	0.8600904	0.4132054	0.1729156	0.8600904	0.4132054
5.634570703558001e-11	0.24782081	0.8015461	0.47982985	0.24782081	0.8015461	0.47982985	0.24782082	0.801546	0.47982985
5.751894025468394e-11	0.33407488	0.7310575	0.5315222	0.33407485	0.7310575	0.5315222	0.33407488	0.73105747	0.5315222
5.870307482265164e-11	0.42706004	0.64891815	0.56627196	0.42705998	0.64891815	0.566272	0.42705998	0.64891803	0.56627196
5.985667893730502e-11	0.51830685	0.5603571	0.5818675	0.51830685	0.5603571	0.5818676	0.518307	0.5603571	0.5818676
6.097262930915305e-11	0.6030653	0.46967667	0.57914305	0.60306525	0.46967667	0.57914305	0.6030654	0.46967667	0.57914305
6.20835298223413e-11	0.6808845	0.37829113	0.55906445	0.6808845	0.37829116	0.5590645	0.68088454	0.3782911	0.55906445
6.319776278350237e-11	0.75021785	0.28986907	0.52221394	0.7502178	0.2898691	0.5222139	0.75021785	0.289869	0.52221394
6.430473265738807e-11	0.80923635	0.20980175	0.47034782	0.8092362	0.20980176	0.47034788	0.80923635	0.20980172	0.47034782
6.54428800191848e-11	0.85917175	0.14023726	0.40316954	0.85917175	0.14023727	0.40316957	0.85917187	0.14023724	0.40316954
6.66044951112781e-11	0.89889497	0.08701964	0.32284865	0.8988949	0.08701967	0.32284868	0.8988949	0.08701963	0.32284862
6.774697252948438e-11	0.92702705	0.05576385	0.2354966	0.92702705	0.05576386	0.23549661	0.92702705	0.05576384	0.23549655
6.886922415056186e-11	0.94406193	0.047733318	0.14513606	0.9440619	0.047733314	0.14513607	0.9440619	0.047733314	0.14513603
7.00025844842751e-11	0.9501842	0.06339808	0.05309204	0.9501842	0.06339807	0.05309207	0.95018435	0.06339808	0.053092003
7.112606096866284e-11	0.94444406	0.10198943	-0.035051875	0.944444	0.10198941	-0.035051838	0.944444	0.10198945	-0.035051905
7.224489871960814e-11	0.9259879	0.16120546	-0.115972355	0.9259879	0.16120544	-0.115972325	0.9259879	0.16120549	-0.115972385
7.334671924141488e-11	0.8944373	0.23641308	-0.18554842	0.8944373	0.23641305	-0.1855484	0.8944373	0.23641308	-0.18554845
7.444279414751846e-11	0.84940183	0.3234144	-0.24190673	0.84940183	0.3234144	-0.24190673	0.84940183	0.3234144	-0.24190679
7.554658853056881e-11	0.7906314	0.41809636	-0.28343743	0.7906314	0.4180963	-0.28343743	0.7906314	0.41809636	-0.28343746
7.663227032239462e-11	0.72106755	0.51283896	-0.30792886	0.72106755	0.51283884	-0.30792886	0.72106755	0.51283896	-0.30792886
7.77264736083514e-11	0.641654	0.60493946	-0.31555933	0.641654	0.60493946	-0.3155593	0.6416541	0.6049396	-0.31555933
7.879215699234485e-11	0.5586351	0.68733436	-0.30668622	0.5586351	0.6873343	-0.30668622	0.55863506	0.6873344	-0.30668622
7.985776586892783e-11	0.47388086	0.7595452	-0.2825429	0.47388095	0.7595452	-0.28254288	0.47388092	0.75954515	-0.28254288
8.093538320635759e-11	0.39057478	0.8203012	-0.24399094	0.3905748	0.8203012	-0.24399094	0.39057475	0.8203012	-0.24399097
8.203755757673104e-11	0.31216687	0.86872065	-0.19178768	0.31216687	0.86872053	-0.19178769	0.3121668	0.8687207	-0.19178768
8.31306208971464e-11	0.24510257	0.90292835	-0.12954968	0.2451026	0.90292835	-0.12954971	0.24510255	0.90292835	-0.12954968
8.423574631018637e-11	0.19143116	0.92402	-0.058601715	0.1914312	0.92401993	-0.05860173	0.19143113	0.92401993	-0.058601696
8.534274991986744e-11	0.15438639	0.9323567	0.017823422	0.15438642	0.9323567	0.017823398	0.15438637	0.93235683	0.017823447
8.644205376404399e-11	0.13565268	0.92884237	0.09626258	0.13565269	0.92884225	0.09626256	0.13565265	0.92884237	0.09626261
8.75369374039893e-11	0.13536489	0.9144236	0.17419879	0.1353649	0.9144236	0.17419876	0.13536486	0.91442364	0.17419882
8.861938023611264e-11	0.15262398	0.8900238	0.24849442	0.15262398	0.890024	0.24849442	0.15262395	0.8900239	0.24849443
8.971115537288871e-11	0.18631285	0.8556016	0.3181854	0.18631285	0.8556016	0.3181854	0.18631284	0.8556016	0.31818545
9.07689223487984e-11	0.23247306	0.8131753	0.37849277	0.23247305	0.8131753	0.37849277	0.23247302	0.8131753	0.37849277
9.187696858621417e-11	0.2922368	0.7595945	0.43194145	0.2922368	0.7595945	0.43194145	0.2922368	0.75959456	0.4319415
9.295859709347166e-11	0.3585852	0.698996	0.472716	0.35858518	0.698996	0.47271594	0.35858518	0.69899595	0.472716
9.405283633097413e-11	0.43026987	0.6305607	0.5010276	0.43026987	0.63056076	0.5010275	0.4302699	0.6305607	0.50102764
9.511221519844152e-11	0.50083816	0.5591753	0.5150455	0.50083816	0.55917525	0.5150455	0.50083816	0.5591752	0.5150455
9.619620103579315e-11	0.57131094	0.48323956	0.5152043	0.5713109	0.48323956	0.5152043	0.57131094	0.4832395	0.5152043
9.729605209995586e-11	0.63855183	0.40616694	0.5006615	0.6385517	0.40616694	0.50066143	0.63855183	0.40616694	0.5006615
9.840810967386163e-11	0.7002912	0.3316978	0.47142825	0.70029116	0.33169785	0.47142825	0.7002912	0.3316978	0.47142825
9.947011358372748e-11	0.7522557	0.2672258	0.430894	0.75225574	0.26722583	0.43089396	0.75225574	0.26722577	0.43089396
1.0057845053046555e-10	0.7985283	0.21030517	0.3770348	0.7985284	0.21030517	0.3770348	0.79852843	0.21030514	0.3770348
1.0166054637069804e-10	0.8354869	0.16794689	0.31507072	0.8354869	0.16794692	0.31507075	0.8354869	0.16794685	0.31507072
1.0272540179716055e-10	0.86360586	0.14135341	0.24735805	0.86360586	0.14135344	0.24735808	0.8636061	0.14135337	0.24735804
1.0374257900404664e-10	0.8824105	0.13138255	0.17878988	0.8824105	0.13138258	0.1787899	0.8824105	0.13138252	0.17878988
1.0478121707053798e-10	0.8928962	0.13742563	0.10738852	0.8928962	0.13742568	0.107388556	0.8928962	0.13742562	0.10738851
1.0579450790755681e-10	0.89393365	0.15892068	0.038902886	0.89393365	0.15892069	0.038902912	0.89393365	0.15892066	0.038902864
1.06822641854362e-10	0.88498324	0.1953833	-0.026856858	0.88498324	0.1953833	-0.02685683	0.88498324	0.19538324	-0.02685689
1.078690248509077e-10	0.864964	0.24560663	-0.0874386	0.8649639	0.24560663	-0.08743856	0.864964	0.24560662	-0.08743862
1.0890326636638172e-10	0.83420134	0.30543816	-0.13884012	0.83420134	0.3054382	-0.13884011	0.83420134	0.30543813	-0.13884015
1.0994814234902049e-10	0.7924821	0.37278247	-0.18042883	0.792482	0.37278244	-0.1804288	0.7924821	0.37278244	-0.18042888
1.1097977732122033e-10	0.74193656	0.44254714	-0.21006346	0.7419367	0.44254708	-0.21006341	0.7419366	0.44254714	-0.2100635
1.1199340383401011e-10	0.68498784	0.51102126	-0.22747132	0.68498784	0.51102126	-0.22747128	0.6849879	0.51102126	-0.22747135
1.1298148392322288e-10	0.6247031	0.5750798	-0.23313606	0.62470305	0.5750798	-0.23313598	0.6247031	0.5750798	-0.23313609
1.1396294153792939e-10	0.5625761	0.6341257	-0.2279882	0.56257606	0.6341257	-0.22798817	0.5625761	0.63412577	-0.22798824
1.1492346524762654e-10	0.50199974	0.68621415	-0.21312216	0.5019998	0.6862141	-0.2131221	0.50199974	0.68621415	-0.21312217
1.1587767298525115e-10	0.44427547	0.73164517	-0.18950845	0.44427553	0.73164505	-0.18950841	0.44427544	0.7316452	-0.18950848
1.168077329569952e-10	0.39225882	0.76953065	-0.15890068	0.39225882	0.7695306	-0.15890066	0.39225876	0.76953065	-0.15890071
1.177469772863934e-10	0.34558088	0.8012508	-0.12138176	0.3455809	0.8012508	-0.12138176	0.34558085	0.80125093	-0.1213818
1.187053124887828e-10	0.30535048	0.8267789	-0.07736913	0.30535048	0.8267789	-0.07736911	0.30535042	0.826779	-0.07736914
1.1964238422682277e-10	0.27423975	0.8449702	-0.02988629	0.27423975	0.8449701	-0.029886287	0.2742397	0.84497035	-0.0298863
1.2057911873722615e-10	0.25198707	0.8562948	0.02078506	0.25198713	0.85629475	0.02078506	0.25198704	0.85629493	0.020785058
1.214935074004348e-10	0.23923703	0.8605026	0.07216185	0.23923707	0.86050254	0.072161846	0.23923698	0.8605027	0.07216187
1.2241001832807797e-10	0.23555334	0.8576762	0.12435242	0.23555338	0.8576762	0.12435241	0.23555326	0.8576762	0.12435243
1.2334287015834734e-10	0.24110773	0.84732515	0.17691442	0.24110779	0.84732515	0.1769144	0.2411077	0.84732515	0.17691445
1.2428531063118537e-10	0.2559107	0.8290698	0.22810356	0.25591072	0.8290698	0.22810352	0.25591063	0.8290699	0.2281036
1.2522311168404572e-10	0.2791542	0.80314904	0.27578646	0.27915424	0.80314904	0.27578646	0.27915415	0.80314904	0.2757865
1.2616411881100667e-10	0.3100336	0.769615	0.319053	0.3100336	0.769615	0.3190529	0.3100335	0.769615	0.319053
1.2714949239708196e-10	0.34909907	0.7270016	0.35809556	0.3490991	0.7270016	0.35809556	0.34909904	0.72700167	0.3580956
1.281321016857625e-10	0.39323643	0.67783356	0.38940474	0.39323646	0.6778335	0.3894047	0.3932364	0.6778336	0.38940477
1.2912021176005595e-10	0.4409999	0.6230496	0.41216093	0.4409999	0.6230496	0.41216078	0.4409998	0.62304956	0.41216093
1.30101956151706e-10	0.49001202	0.5650555	0.42533985	0.490012	0.56505543	0.42533976	0.490012	0.5650555	0.42533985
1.3108203253453516e-10	0.5388655	0.50564754	0.42868644	0.5388655	0.50564754	0.42868632	0.53886545	0.50564754	0.42868638
1.3205635439312887e-10	0.58602077	0.4472837	0.4222138	0.58602077	0.44728374	0.4222138	0.58602077	0.4472837	0.42221385
1.330608313703671e-10	0.6320777	0.39021337	0.4055921	0.63207763	0.39021337	0.40559205	0.6320777	0.39021334	0.4055921
1.3408132821276565e-10	0.6753813	0.3378776	0.37903404	0.6753812	0.3378776	0.37903398	0.6753813	0.3378776	0.37903404
1.3508773478809733e-10	0.71403706	0.29403037	0.3443132	0.71403706	0.29403043	0.3443132	0.71403706	0.29403037	0.34431326
1.3608359757248778e-10	0.7478218	0.2600351	0.30290633	0.7478218	0.26003513	0.3029063	0.74782187	0.26003504	0.30290636
1.3705694378304977e-10	0.77602375	0.23713736	0.25710624	0.7760237	0.2371374	0.25710624	0.77602375	0.23713735	0.2571063
1.3803074597556846e-10	0.7988266	0.22526756	0.20759849	0.79882663	0.2252676	0.20759848	0.79882663	0.2252675	0.20759849
1.390126133890719e-10	0.81553257	0.22481151	0.15566388	0.81553257	0.22481152	0.15566388	0.8155327	0.22481143	0.15566392
1.399751386940444e-10	0.8248995	0.2354091	0.10451545	0.8248995	0.23540914	0.10451543	0.8248995	0.23540905	0.104515456
1.409280408806722e-10	0.82648885	0.25601324	0.055326857	0.82648885	0.2560133	0.05532685	0.82648885	0.2560132	0.055326857
1.418924973517768e-10	0.8196149	0.28597224	0.0086424565	0.81961477	0.2859723	0.008642461	0.8196149	0.28597218	0.008642455
1.4287470821890562e-10	0.80344045	0.3242643	-0.034132082	0.80344045	0.32426435	-0.034132075	0.8034406	0.32426423	-0.034132097
1.4384437791702453e-10	0.77845	0.36779776	-0.07029667	0.77845	0.36779785	-0.07029665	0.7784501	0.36779773	-0.07029669
1.448146956636722e-10	0.74507344	0.4148926	-0.09939523	0.7450733	0.4148926	-0.0993952	0.74507344	0.41489258	-0.09939526
1.457848693108498e-10	0.7044984	0.46333328	-0.12066275	0.70449835	0.46333328	-0.120662704	0.7044984	0.46333322	-0.12066277
1.4672372334967157e-10	0.6599582	0.5095982	-0.13340864	0.659958	0.5095983	-0.13340859	0.6599581	0.5095982	-0.13340867
1.4768165826704005e-10	0.61114544	0.5545725	-0.13838345	0.61114544	0.5545726	-0.13838339	0.6111455	0.55457246	-0.13838348
1.4861712714141643e-10	0.56232584	0.5951582	-0.13559192	0.56232584	0.59515834	-0.13559188	0.5623259	0.59515834	-0.13559197
1.495245257100232e-10	0.51592356	0.6306918	-0.12603906	0.51592356	0.63069177	-0.126039	0.5159236	0.63069177	-0.12603912
1.5039757176431677e-10	0.47390762	0.6610244	-0.11098083	0.47390765	0.66102445	-0.11098079	0.47390765	0.6610244	-0.110980906
1.512427113747164e-10	0.43707728	0.68675125	-0.09147928	0.43707728	0.68675125	-0.09147922	0.43707722	0.68675125	-0.09147933
1.5207181749107374e-10	0.4056608	0.7086109	-0.06822786	0.4056608	0.7086109	-0.068227805	0.4056608	0.70861095	-0.06822792
1.5290642439574117e-10	0.37950355	0.7273705	-0.041327048	0.37950358	0.72737056	-0.041326992	0.37950355	0.7273706	-0.041327104
1.53727896867185e-10	0.35956845	0.74274707	-0.012058774	0.35956848	0.74274707	-0.012058722	0.35956845	0.7427471	-0.012058828
1.5454924362206358e-10	0.34559137	0.7550483	0.019334966	0.34559137	0.75504816	0.019335017	0.34559137	0.7550482	0.01933492
1.553664865138505e-10	0.33756277	0.7640908	0.05205341	0.33756277	0.7640907	0.05205346	0.33756274	0.76409084	0.05205337
1.5618586667083154e-10	0.33519208	0.76966304	0.085707046	0.3351921	0.769663	0.08570708	0.33519205	0.769663	0.08570701
1.5699977961987275e-10	0.33813184	0.77132523	0.11934783	0.33813184	0.77132523	0.119347855	0.33813176	0.77132523	0.119347796
1.5781660283202434e-10	0.34596252	0.76863444	0.15268123	0.34596258	0.7686343	0.15268126	0.3459625	0.76863444	0.1526812
1.586401453571322e-10	0.35831684	0.76101875	0.18519486	0.3583169	0.7610187	0.18519486	0.35831675	0.7610188	0.18519484
1.5944452479848773e-10	0.37419465	0.74844617	0.21524641	0.37419468	0.7484461	0.21524641	0.37419456	0.7484463	0.21524641
1.6024369298572525e-10	0.39317495	0.7307137	0.24280782	0.39317504	0.7307137	0.24280784	0.3931749	0.7307138	0.24280784
1.6105425904657258e-10	0.41513315	0.707389	0.26780465	0.41513324	0.707389	0.2678046	0.4151331	0.70738906	0.26780465
1.6188622621649338e-10	0.43989214	0.678127	0.28974158	0.4398923	0.67812693	0.28974155	0.4398921	0.678127	0.28974158
1.626965689859189e-10	0.46555257	0.6449939	0.30693585	0.46555266	0.6449939	0.30693585	0.46555248	0.64499396	0.30693588
1.6350407026412615e-10	0.49203318	0.6082435	0.31951946	0.4920333	0.60824347	0.3195194	0.49203315	0.6082436	0.31951946
1.6432544434978394e-10	0.5193082	0.56811386	0.32730797	0.51930827	0.56811386	0.32730794	0.51930815	0.5681139	0.327308
1.6517626926102925e-10	0.54734194	0.5249938	0.32981282	0.54734194	0.5249937	0.32981282	0.54734194	0.5249938	0.32981285
1.6605699055223924e-10	0.5755867	0.4803527	0.3263659	0.5755867	0.4803527	0.3263659	0.5755867	0.48035273	0.32636595
1.6693646224371458e-10	0.6025709	0.4375369	0.31691173	0.60257095	0.43753687	0.31691164	0.6025709	0.43753695	0.31691176
1.6781932801201298e-10	0.62811404	0.3980617	0.30170012	0.62811404	0.39806166	0.30170006	0.62811404	0.3980617	0.30170017
1.6871485645818011e-10	0.6522085	0.3632212	0.28093937	0.6522085	0.36322117	0.2809393	0.6522085	0.3632212	0.28093943
1.6960677616549917e-10	0.67419565	0.33508736	0.25562507	0.6741957	0.33508733	0.255625	0.67419565	0.33508736	0.25562516
1.7048133175831396e-10	0.6936002	0.3148654	0.22712314	0.6936002	0.3148654	0.22712307	0.6936002	0.31486538	0.22712319
1.7132849847819564e-10	0.71010506	0.3028379	0.19689077	0.71010506	0.3028379	0.1968907	0.71010506	0.30283785	0.19689085
1.7216575311206316e-10	0.72386515	0.2985255	0.1653462	0.72386515	0.2985255	0.16534613	0.72386515	0.29852548	0.16534626
1.730119469634788e-10	0.73476094	0.3017732	0.1326867	0.73476094	0.30177325	0.13268664	0.73476106	0.30177316	0.13268678
1.7386597630627414e-10	0.74215937	0.31245685	0.099864386	0.7421593	0.3124569	0.09986433	0.74215937	0.31245682	0.09986444
1.7472327412790485e-10	0.7453634	0.33002663	0.06798846	0.7453634	0.3300267	0.06798841	0.74536353	0.33002657	0.067988515
1.7561036957534822e-10	0.7436097	0.35447428	0.037085213	0.74360967	0.35447437	0.03708517	0.7436098	0.35447422	0.037085257
1.7650779699399884e-10	0.73604405	0.38445717	0.00889743	0.736044	0.38445726	0.008897396	0.73604405	0.3844571	0.008897466
1.7739817189831214e-10	0.722433	0.41800871	-0.01518732	0.72243285	0.4180088	-0.015187341	0.72243303	0.41800863	-0.015187299
1.7828333630295474e-10	0.70281893	0.45362645	-0.03461208	0.7028189	0.45362654	-0.03461209	0.702819	0.4536264	-0.034612067
1.7916080875010057e-10	0.67768264	0.4896825	-0.04889776	0.6776826	0.48968253	-0.048897758	0.67768276	0.48968238	-0.048897766
1.8003224305523778e-10	0.6477664	0.5248369	-0.05784173	0.64776635	0.52483696	-0.05784172	0.6477665	0.52483684	-0.057841748
1.8090951874150804e-10	0.613686	0.55830824	-0.061404336	0.61368597	0.55830836	-0.06140431	0.6136862	0.5583082	-0.06140436
1.8179683253300142e-10	0.5765424	0.58912694	-0.05948297	0.57654226	0.589127	-0.059482925	0.5765424	0.5891269	-0.05948301
1.8268104680473874e-10	0.5384765	0.6159979	-0.05226158	0.5384764	0.61599797	-0.05226154	0.5384765	0.6159979	-0.05226163
1.8356651360022054e-10	0.50106686	0.63858026	-0.040115397	0.5010668	0.6385803	-0.04011534	0.5010669	0.6385802	-0.040115453
1.8446655328637497e-10	0.46559343	0.65693104	-0.023285475	0.4655934	0.65693104	-0.02328541	0.46559352	0.656931	-0.02328554
1.853547448465831e-10	0.43478805	0.67062104	-0.0029124024	0.434788	0.67062104	-0.00291233	0.43478808	0.67062104	-0.0029124746
1.8623175826847264e-10	0.40985614	0.6801752	0.02014558	0.40985614	0.68017524	0.020145658	0.40985614	0.6801752	0.020145506
1.8706688726261327e-10	0.39213955	0.68603766	0.044121046	0.3921395	0.6860377	0.044121124	0.39213955	0.68603766	0.044120964
1.878622091990202e-10	0.38127396	0.6890852	0.06816252	0.38127393	0.6890852	0.068162605	0.38127396	0.6890851	0.06816244
1.8864530488121977e-10	0.37652093	0.68999845	0.092423804	0.37652093	0.68999845	0.092423886	0.37652096	0.6899985	0.09242372
1.8941152770931635e-10	0.37753886	0.689118	0.11622187	0.37753883	0.689118	0.11622195	0.37753877	0.689118	0.116221786
1.9015963455130215e-10	0.3836935	0.6866833	0.13906369	0.38369352	0.68668324	0.13906378	0.38369346	0.6866833	0.13906361
1.9090085975599634e-10	0.39440733	0.6827439	0.16090563	0.3944074	0.68274385	0.1609057	0.39440733	0.6827439	0.16090557
1.9162887627852638e-10	0.408871	0.67730534	0.1812297	0.40887102	0.6773052	0.18122977	0.40887094	0.67730534	0.18122964
1.9234610194982056e-10	0.42632812	0.67026085	0.19983312	0.42632824	0.67026085	0.19983318	0.4263281	0.6702609	0.19983307
1.930611554396213e-10	0.44623527	0.6613558	0.21667996	0.44623533	0.6613557	0.21667998	0.44623518	0.66135585	0.21667986
1.9377578768843875e-10	0.46792713	0.65034246	0.2315449	0.46792716	0.65034235	0.23154494	0.46792704	0.6503425	0.23154485
1.9449285413804553e-10	0.49078578	0.63694745	0.24422331	0.49078584	0.6369474	0.24422333	0.4907857	0.6369475	0.24422327
1.9522316590963817e-10	0.51447594	0.6207236	0.25459322	0.51447606	0.62072355	0.25459328	0.5144759	0.6207237	0.2545932
1.9595554545646488e-10	0.5379702	0.601772	0.26220486	0.5379703	0.60177195	0.26220492	0.5379701	0.60177207	0.26220486
1.9670233443021107e-10	0.56103194	0.57976305	0.26691565	0.561032	0.57976305	0.26691565	0.5610319	0.5797632	0.26691565
1.974568257194252e-10	0.5828805	0.5550412	0.26841983	0.58288056	0.5550411	0.2684198	0.5828804	0.55504125	0.26841983
1.9821280473696248e-10	0.6028977	0.5282333	0.26658088	0.60289776	0.5282332	0.26658085	0.6028975	0.5282334	0.26658088
1.9897450689723613e-10	0.62089145	0.49982995	0.2613466	0.6208916	0.49982992	0.26134655	0.6208914	0.49983	0.26134658
1.9974516279626264e-10	0.6367333	0.470529	0.25268048	0.6367334	0.4705289	0.25268045	0.6367332	0.47052908	0.2526805
2.0050499839729892e-10	0.650013	0.4420525	0.24097654	0.6500131	0.44205242	0.24097653	0.6500129	0.44205254	0.24097662
2.0126136264295977e-10	0.6610167	0.41512975	0.22644028	0.66101676	0.41512966	0.22644022	0.6610166	0.41512984	0.22644036
2.0202033914071057e-10	0.6700034	0.39055997	0.2092571	0.67000353	0.39055997	0.20925704	0.6700034	0.39056006	0.20925717
2.0279085112099673e-10	0.67723644	0.36911508	0.18952136	0.6772365	0.36911505	0.18952128	0.6772364	0.36911508	0.18952143
2.035758479344774e-10	0.6828805	0.35181588	0.16748598	0.6828805	0.3518158	0.1674859	0.6828804	0.35181588	0.16748606
2.043702630753474e-10	0.6870297	0.33977497	0.14371982	0.6870298	0.33977497	0.14371972	0.6870297	0.339775	0.1437199
2.0516207867427048e-10	0.6897392	0.33383211	0.11912521	0.68973935	0.3338321	0.11912511	0.6897392	0.33383211	0.11912529
2.059636692583552e-10	0.6910645	0.3343326	0.0939141	0.69106454	0.33433262	0.093914	0.6910645	0.33433262	0.09391419
2.0676629012617934e-10	0.69086885	0.34149656	0.06899671	0.69086874	0.3414966	0.06899663	0.6908688	0.34149653	0.06899681
2.0755017767278253e-10	0.68900096	0.35475606	0.045609217	0.68900096	0.3547561	0.045609128	0.68900096	0.354756	0.04560931
2.083244824877439e-10	0.68524647	0.3735146	0.024036888	0.68524647	0.3735146	0.024036799	0.68524647	0.37351447	0.024036977
2.0909977080000475e-10	0.67926395	0.39729446	0.0045428486	0.6792639	0.39729452	0.0045427615	0.67926395	0.3972944	0.004542931
2.0988523241490152e-10	0.6706085	0.42562255	-0.012504178	0.6706085	0.42562264	-0.012504255	0.6706086	0.42562252	-0.012504096
2.1068317346389277e-10	0.6588567	0.4576879	-0.02652959	0.6588567	0.457688	-0.026529664	0.65885675	0.4576878	-0.026529524
2.1147231187515933e-10	0.6441163	0.4914555	-0.036725514	0.6441162	0.49145555	-0.036725573	0.64411634	0.49145538	-0.036725454
2.1226093149494104e-10	0.62624013	0.5259834	-0.042966492	0.62624013	0.52598345	-0.04296654	0.62624013	0.52598333	-0.042966444
2.130616471583015e-10	0.6049939	0.56055343	-0.045084365	0.60499376	0.56055355	-0.0450844	0.60499394	0.5605534	-0.04508432
2.1387879782045903e-10	0.58042306	0.59404576	-0.0428055	0.580423	0.5940459	-0.04280553	0.5804232	0.59404576	-0.042805478
2.146973169095185e-10	0.55343866	0.62461376	-0.036099274	0.5534386	0.6246139	-0.036099285	0.5534388	0.62461364	-0.036099266
2.1552239516843772e-10	0.52461815	0.6514182	-0.025061285	0.524618	0.6514183	-0.025061283	0.5246182	0.6514181	-0.02506129
2.163263198034011e-10	0.4959093	0.6729597	-0.010482669	0.4959092	0.67295974	-0.010482651	0.4959094	0.6729596	-0.0104826875
2.1710989171029408e-10	0.46834	0.68920475	0.006976603	0.46833986	0.6892048	0.0069766343	0.46834007	0.6892046	0.006976572
2.1864893799753475e-10	0.4194084	0.707131	0.04883076	0.41940832	0.7071311	0.048830815	0.4194085	0.707131	0.048830707
2.1942957163211623e-10	0.39921442	0.7095007	0.07286579	0.39921436	0.70950073	0.07286586	0.39921448	0.7095007	0.07286572
2.202294816698733e-10	0.38298196	0.7077671	0.09867668	0.3829819	0.7077671	0.098676756	0.38298202	0.70776707	0.0986766
2.2102889613475927e-10	0.37201464	0.7023624	0.12505007	0.37201458	0.70236236	0.12505014	0.3720147	0.7023623	0.12504998
2.2263024855611818e-10	0.36776963	0.6827237	0.1771538	0.36776957	0.68272376	0.1771539	0.36776963	0.6827237	0.17715372
2.2346001517820475e-10	0.37525764	0.66896933	0.20251516	0.37525764	0.66896933	0.20251527	0.37525767	0.6689693	0.20251505
2.242844297080271e-10	0.38907892	0.6534353	0.2258021	0.38907892	0.65343523	0.22580218	0.38907892	0.6534353	0.22580199
2.2508619819709895e-10	0.40820593	0.6368094	0.24609084	0.408206	0.63680935	0.24609092	0.408206	0.63680935	0.24609074
2.2667409639074698e-10	0.46005735	0.60007954	0.2776183	0.46005744	0.6000795	0.2776184	0.46005732	0.60007954	0.2776182
2.2746257836224176e-10	0.4910322	0.58014023	0.28826186	0.4910323	0.58014023	0.28826195	0.49103218	0.5801403	0.2882618
2.282488956044373e-10	0.5240625	0.5592177	0.2951812	0.5240625	0.55921763	0.29518133	0.52406245	0.5592177	0.29518113
2.2903298658082786e-10	0.55804193	0.5373993	0.2982073	0.55804193	0.53739923	0.29820734	0.5580418	0.5373994	0.29820722
2.3057843954264276e-10	0.6237235	0.49209994	0.29243273	0.6237236	0.49209982	0.29243276	0.62372345	0.4921	0.29243264
2.313314231950853e-10	0.653109	0.46930996	0.283961	0.65310913	0.46930987	0.28396106	0.65310895	0.46931	0.28396097
2.3206909564598391e-10	0.6791255	0.4468873	0.27217773	0.6791256	0.44688725	0.27217776	0.6791254	0.4468874	0.27217767
2.3355197289133055e-10	0.72072816	0.4030655	0.2388272	0.7207282	0.40306535	0.2388272	0.720728	0.40306553	0.23882718
2.34304767493744e-10	0.7356307	0.38244385	0.21753505	0.73563087	0.3824437	0.21753502	0.73563063	0.3824439	0.21753505
2.3504487844879303e-10	0.7460392	0.36398938	0.19422778	0.7460393	0.36398926	0.19422777	0.74603903	0.36398947	0.19422781
2.3648748251814046e-10	0.75477684	0.3355164	0.1437034	0.75477695	0.33551636	0.14370337	0.7547768	0.33551648	0.14370346
2.3722256928259014e-10	0.7539328	0.3259806	0.1163009	0.75393283	0.3259805	0.11630086	0.75393265	0.32598072	0.11630096
